RECORD ID,RECORD NAME,BAN Checklist
2020-000439STR,211 Masonic Avenue,1109185
2020-000408STR,2717 Pine Street,1109191
2020-000415STR,57 Saturn Street,1109199
2019-023573STR,51 Innes Court Unit 303,1109250
2020-004472STR,"258 Monterey Blvd, Apt. A",1109252
2020-000399STR,2123 24th Street,1109270
2020-001521STR,1269 27th Ave,1109271
2020-004640STR,1269 27th Avenue,1109271
2020-000396STR,1238 Sutter Street,1109359
2019-023620STR,822 Arkansas Street,1109372
2020-000393STR,151 Bernard Street,1109377
2020-000392STR,344 Ewing Terrace,1109391
2020-000386STR,330 31st Avenue,1109457
2020-001543STR,627 37th Avenue,1109461
2020-004569STR,128 Fillmore Street (2020 Application),1109467
2020-000397STR,159 Octavia Street,1109471
2020-001515STR,"4300 17th Street, Apt. A",1109514
2020-001505STR,1655 Mission St Unit 729,1109525
2020-001549STR,99 Anderson Street,1109528
2020-000402STR,1367 28th Avenue,1109550
2020-000947STR,1367 28th Avenue,1109550
2020-001550STR,73 Elgin Park,1109563
2020-000394STR,1443 Quesada Avenue,1109568
2020-001551STR,535 Raymond Ave ,1109584
2019-023609STR,1620 La Salle Avenue,1109665
2020-000414STR,43 Mars Street,1109683
2020-001465STR,451 26th Avenue,1109737
2020-002231STR,1348 Hampshire Street,1109741
2020-002248STR,5727 Mission Street,1109768
2020-001533STR,831 Marina Blvd,1109780
2020-002121STR,55 9th Street 814,1109812
2020-002227STR,556 Ramsell Street,1109862
2020-000278STR,734 Banks St,1109896
2020-000992STR,2041 Revere Avenue,1109910
2020-001540STR,2041 Revere Ave,1109910
2020-001537STR,497 vermont st,1109927
2020-002221STR,1545 Broadway #301,1109930
2020-004592STR,274 LEXINGTON ST,1109968
2020-001524STR,2419 34th Ave,1109993
2020-002220STR,242 Lakeview Avenue,1110004
2020-002191STR,2167 Funston Avenue,1110013
2020-001514STR,2343 Bryant St,1110014
2020-001503STR,2381 Bush Street,1110059
2020-001544STR,"52 Sheridan Street, APT 6",1110066
2020-001512STR,23 Card Alley #B,1110067
2020-004462STR,"1150 Dolores Street, Apt 2",1110096
2020-001506STR,2341 Bryant Street,1110099
2020-003633STR,860 De Haro Street,1110120
2020-002228STR,1265 Clay Street,1110202
2020-004649STR,1265 Clay Street,1110202
2020-004568STR,185 Broad Street Unit A,1110266
2020-002237STR,2210 45th Avenue,1110343
2020-002232STR,418 Head Street,1110358
2020-002250STR,1103 Alabama Street,1110359
2020-001354STR,"946 Stockton Street, Apt 10A",1110360
2020-002219STR,2836 Folsom Street,1110399
2020-001546STR,405 Holladay Ave,1110442
2020-001522STR,370 Hermann St.,1110464
2020-001535STR,125 Anzavista Ave,1110553
2020-001538STR,3919 25th Street,1110556
2020-004484STR,"95 Red Rock Way, M202",1110587
2020-002236STR,1174 Goettingen Street,1110652
2020-002186STR,30 Otsego Avenue,1110676
2020-001520STR,1063 Lombard Street,1110688
2020-002230STR,431 Capp Street A,1110689
2020-002225STR,234 Granada Avenue,1110692
2020-004541STR,234 Granada Avenue,1110692
2020-001534STR,745 Ashbury St,1110696
2020-002234STR,1395 22nd Street Unit 835,1110728
2020-004446STR,380 San Carlos Street,1110783
2020-001504STR,3445 Divisadero St,1110869
2020-002222STR,1751 Silver Avenue,1110905
2020-003638STR,925 Olmstead Street,1110911
2020-001516STR,2361 Bryant St,1110935
2020-003646STR,2361 Bryant Street,1110935
2020-001511STR,1360 Wayland Street,1110988
2020-002218STR,1360 Wayland Street,1110988
2020-002189STR,54 Peralta Avenue,1110993
2020-004774STR,54 Peralta Avenue,1110993
2020-001329STR,290 Lobos Street,1111040
2020-004455STR,1827 14th ave ,1111044
2020-004480STR,571 4th Avenue,1111066
2020-002238STR,284 Mallorca Way,1111067
2020-004609STR,284 Mallorca Way,1111067
2020-004564STR,112 Clipper Street,1111090
2020-001508STR,2918 PINE STREET,1111120
2020-001541STR,349 winding way,1111169
2020-004396STR,49 San Gabriel Avenue,1111267
2020-002251STR,80 Dawnview Way,1111277
2020-002239STR,225 Corbett Avenue,1111311
2020-004481STR,225 Corbett Ave,1111311
2020-002252STR,140 Chapman Street Chillville,1111334
2020-002185STR,1655 Plymouth Avenue,1111391
2020-003634STR,54 Rosemont Place,1111432
2020-002229STR,2631 Ulloa Street,1111502
2020-002235STR,2631 Ulloa Street,1111502
2020-002249STR,2631 Ulloa Street,1111502
2020-004456STR,2214 43rd Ave,1111657
2020-004460STR,1919 Quesada Ave,1111773
2020-003651STR,3314 Folsom Street,1111834
2020-004458STR,4429 Kirkham Street,1111861
2020-004448STR,231 EVELYN WAY,1111884
2020-004454STR,734 Geneva Avenue,1111935
2020-003637STR,288 Moulton Street,1112117
2020-003652STR,2850 Cabrillo Street,1112238
2020-004485STR,2056 16th Avenue,1112337
2020-003640STR,,1112472
2020-003632STR,132 Ripley Street,1112474
2020-003643STR,75 Rondel Place,1112489
2020-003650STR,1030 Capp Street,1112551
2020-003645STR,2424 19th Avenue Suite A,1112567
2020-003642STR,434 Lisbon Street,1112610
2020-003520STR,501 Delancey Street Unit 417,1112656
2020-003649STR,501 Delancey Street #417,1112656
2020-004478STR,2789 Bryant St,1112664
2020-004468STR,235 22nd avenue,1112677
2020-004465STR,470 Liberty ,1112702
2020-004459STR,1806 Leavenworth St,1112749
2020-003639STR,4480 17th Street,1112795
2020-003648STR,1290 Jackson Street Apt #7,1112799
2020-004471STR,2652 Pierce Street,1112927
2020-004440STR,831 Chenery Street,1113123
2020-005085STR,31 Bennington St,1113493
2020-005086STR,306A Lily St,1113890
2020-005413STR,519 17th Avenue,1114353
2018-000351STR,8 10th Street APT 811,1234567
2019-018237STR,1211 Polk Street Unit C,1234567
2019-018338STR,888 Brannan Street,1234567
2019-018589STR,2701 41st Avenue,1234567
2019-018728STR,1211 Polk Street Unit C,1234567
2019-018829STR,888 Brannan Street,1234567
2019-019080STR,2701 41st Avenue,1234567
2019-019242STR,123 Main Street,1234567
2019-019271STR,1946 Fillmore Street,1234567
2019-019281STR,26th Avenue,1234567
2019-019311STR,San Francisco Bay Trail,1234567
2019-021566STR,123 Main Street,1234567
2019-021574STR,734 11th Avenue,1234567
2019-021629STR,160 Bernard Street,1234567
2019-022916STR,398 Hearst Avenue,1234567
2019-018244STR,23 Midway Street A,1234568
2019-018735STR,23 Midway Street A,1234568
2018-005121STR,7 August Alley,1245667
2019-019361STR,1010 16th Street 513,1853496
2019-018228STR,7th Street,1861776
2019-018719STR,7th Street,1861776
2020-002226STR,348 5th Avenue,2553962
2019-021650STR,721 Beach Street,3134406
2019-023348STR,855 Brannan Street 556,3968900
2020-000410STR,855 Brannan Street 556,3968900
2019-018348STR,2740 38th Avenue,4238475
2019-018839STR,2740 38th Avenue,4238475
2019-018082STR,536 Waller Street,4668657
2019-019351STR,536 Waller Street,4668657
2019-020584STR,536 Waller Street,4668657
2019-019195STR,600 Fell Street Unit 506,5568547
2018-004862STR,319 Lexington st,6002506
2019-021564STR,451 Donahue Street Unit 307,6093401
2018-000352STR,423 12th Avenue,8091397
2019-022480STR,55 9th Street Unit 606,8442220
2020-002247STR,151 Andover Street,8617111
2018-005071STR,106 Madrid Street,9039858
2019-020588STR,859 Moultrie St,10110069
2017-012335STR,3307 MISSION ST DUPLICATE,10233125
2018-005232STR,3821 17th Street Apartment A,10238535
2018-000587STR,5011 Diamond Heights Boulevard STR,10777647
2018-000353STR,3685 24th St,10805551
2018-006429STR,524 Monterey Boulevard,10817232
2018-005184STR,2647 Pine Street Second Application,17613491
2018-000354STR,1733 Fulton Street Ground Floor,17845989
2019-005075STR,211 Genebern Way,80643566
2019-021637STR,940 Cayuga Avenue,83300722
2018-000355STR,1288 8th Avenue,317769001
2018-000356STR,701 Minna Street 20,363271780
2019-021426STR,399 FREMONT ST UNIT 2607,381276156
2018-005251STR,412 Eugenia Avenue,412188342
2018-005283STR,1051 Geneva Avenue,454602315
2018-000357STR,118 San Jose Avenue B DUPLICATE,455791366
2018-000358STR,965 Sutter Street 505,492924384
2018-000359STR,724 12th Avenue,562318474
2018-005033STR,457 Oak Street Unit 1,605945481
2018-000360STR,654 Gates Street,606348407
2017-007440STR,846 Cabrillo Street STR,625078364
2018-000361STR,383 King Street 1410,699093535
2018-005010STR,166 Ripley Street,822845608
2019-020434STR,719 Beach Street,943134406
2017-011016STR,2531 14TH AVE,3709425737
2018-000362STR,1302 Pacific Avenue,3715126827
2018-005024STR,227 Guerrero Street A,3718440518
2018-005073STR,42 Fountain Street,3719244263
2019-019309STR,220 Hermann Street,3728125923
2019-018362STR,San Francisco – Oakland Bay Bridge,7742466468
2019-018853STR,San Francisco – Oakland Bay Bridge,7742466468
2019-021583STR,San Francisco – Oakland Bay Bridge,7742466468
2019-018666STR,2036 Clement Street #2,2.01513E+11
2019-019156STR,2036 Clement Street #2,2.01513E+11
2018-000363STR,475 17th Avenue,2.02E+11
2019-018468STR,880 Roosevelt Way,4.47526E+11
2019-018959STR,880 Roosevelt Way,4.47526E+11
2020-000422STR,4225 Lawton Street,1.10169E+13
2019-020308STR,36 Annapolis Terrace," , 1068591 "
2018-005069STR,2190 27th Avenue, 1082212?
2019-018583STR,2190 27th Avenue, 1082212?
2019-019074STR,2190 27th Avenue, 1082212?
2019-020288STR,1500 Newcomb Ave., STR-0002212
2019-020311STR,2271 Cecilia Ave,", 1036522"
2019-018278STR,524 Noe St,",3718458764"
2019-018769STR,524 Noe St,",3718458764"
2018-005078STR,147 Precita Avenue,(BAN) 0479700
2020-004364STR,1743 WALLER ST,1008462 Do you own or r
2018-005023STR,150 Central Ave,1024642?
2019-018473STR,12 Auburn Street,1028222?
2019-018964STR,12 Auburn Street,1028222?
2018-004908STR,88 Guy Place Unit 206,1036316-08-151
2018-000365STR,3811 16th St,1048406-01-161
2019-018457STR,878 Rhode Island Street A,1048452-01-161
2019-018948STR,878 Rhode Island Street A,1048452-01-161
2018-005289STR,174«  Hartford St,1051679-01-161
2018-000366STR,240 Ivy Street,1054009-02-161 
2017-007624STR,791 14th Avenue,1071935?
2018-000367STR,1229 Page street,1073046?
2017-014044STR,1243 Rhode Island Street STR,1073954?
2019-019191STR,1243 Rhode Island Street,1073954?
2017-012318STR,3132 LAGUNA ST,1075778?
2017-012476STR,1940 ANZA STREET UNIT 5,1075875?
2017-013906STR,24 LOBOS ST,1075941?
2019-018489STR,24 Lobos Street,1075941?
2019-018980STR,24 Lobos Street,1075941?
2017-014300STR,1446 Jones Street #2,1076106?
2019-018483STR,1446 Jones Street,1076106?
2019-018974STR,1446 Jones Street,1076106?
2019-018692STR,8 Buchanan Street 411,1076362?
2019-019182STR,8 Buchanan Street 411,1076362?
2018-000368STR,1337 26th ave,1076381?
2017-016140STR,735 Marina Boulevard STR,1076619?
2017-014521STR,542 CENTRAL AVE,1076720?
2019-018453STR,542 Central Avenue,1076720?
2019-018944STR,542 Central Avenue,1076720?
2017-014712STR,2709 21st Street Revoked,1076725?
2017-013316STR,3674 16TH ST,1076876?
2018-011877STR,3674 16th Street Unit 1,1076876?
2019-018575STR,3674 16th Street,1076876?
2019-019066STR,3674 16th Street,1076876?
2018-005173STR,1138 Gilman Avenue,1076919?
2019-019188STR,1138 Gilman Avenue,1076919?
2018-000369STR,341 Lexington Street B,1076978?
2017-015377STR,633 WALLER ST,1077246?
2017-015662STR,1765 REVERE AVE,1077343?
2019-018382STR,1765 Revere Avenue,1077343?
2019-018873STR,1765 Revere Avenue,1077343?
2017-015455STR,624 NATOMA ST Unit D,1077401?
2018-000370STR,2941 23rd Avenue,1077413?
2017-015735STR,217 Monterey Boulevard STR,1077444?
2019-021481STR,217 Monterey Blvd,1077444?
2018-000371STR,1338 York Street,1077648?
2018-000372STR,870 Harrison Street Unit 203,1077723?
2018-003572STR,255 King Street Unit 1705,1077805?
2018-000373STR,255 King Street 1705,1077805?
2019-018607STR,255 King Street Unit 1705,1077805?
2019-019098STR,255 King Street Unit 1705,1077805?
2017-015401STR,1964 Pacific Avenue Unit 4 STR,1077882?
2019-018686STR,1964 Pacific Avenue Unit 4,1077882?
2019-019176STR,1964 Pacific Avenue Unit 4,1077882?
2018-000374STR,1442 22nd Ave,1078181?
2018-000375STR,918-920 Baker Street A,1078212?
2018-000376STR,952 Haight Street,1078281?
2018-000377STR,1555 Shafter Avenue Upstairs,1078284?
2019-018384STR,1 Saint Francis Place 5504,1078344?
2019-018875STR,1 Saint Francis Place 5504,1078344?
2018-000378STR,1322 Eddy Street,1078427?
2018-000379STR,1940 Grove Street Unit 3,1078433?
2019-019260STR,1940 Grove Street Apt. 3,1078433?
2018-000380STR,245 Bonview St.,1078437?
2018-000381STR,1220 Masonic Avenue,1078452?
2018-000382STR,2236 23rd Street Unit A,1078471?
2018-000383STR,271 Shipley Street Apt #5,1078654?
2018-000384STR,3651 Mission Street B,1078703?
2017-016064STR,1 Saint Francis Place Unit 2102 STR,1078750?
2018-000385STR,1367 Pacific Avenue,1078822?
2018-000386STR,3900 22nd St,1078849?
2018-000387STR,80 Pond Street,1079145?
2018-000388STR,1690 Page Street,1079258?
2019-018541STR,1690 Page Street,1079258?
2019-019032STR,1690 Page Street,1079258?
2018-000389STR,115 Chenery Street,1079264?
2018-000390STR,3028 Laguna Street,1079394?
2019-021508STR,3028 Laguna St,1079394?
2018-000392STR,353 King Street Unit 720,1079483?
2019-018261STR,353 King Street Apt #720,1079483?
2019-018752STR,353 King Street Apt #720,1079483?
2018-000393STR,80 Linda Street,1079491?
2018-000394STR,1300 22nd Street Unit 110,1079626?
2019-018367STR,1300 22nd Street #110,1079626?
2019-018858STR,1300 22nd Street #110,1079626?
2018-000395STR,291 Topeka Avenue,1079629?
2018-000396STR,66 Encanto Ave Apt/Unit/etc.,1079670?
2018-000397STR,15 Claremont Boulevard Upper Unit,1079699?
2017-015538STR,1 Saint Francis Place Unit 1509,1079836?
2019-018653STR,1 Saint Francis Place Apt 1509,1079836?
2019-019143STR,1 Saint Francis Place Apt 1509,1079836?
2018-000398STR,1206 Haight Street,1079844?
2018-000399STR,1128 Harrison Street,1079926?
2018-004849STR,259 Clara Street Unit 101,1079927?
2018-000400STR,517 Vermont Street,1079965?
2018-000401STR,1492 Guerrero Street,1080103?
2018-000402STR,2503 Jones Street,1080127?
2018-000403STR,1168 Folsom Street Unit 505,1080133?
2019-018675STR,1168 Folsom Street #505,1080133?
2019-019165STR,1168 Folsom Street #505,1080133?
2018-000404STR,15 Merced Avenue,1080164?
2018-000405STR,971 Alabama Street B,1080196?
2019-018477STR,30 Dore Street 110,1080204?
2019-018968STR,30 Dore Street 110,1080204?
2018-000406STR,56 Ellsworth Street,1080207?
2018-000407STR,700 Fell Street Apt #2,1080288?
2018-005206STR,3338 Divisadero Street,1080326?
2018-000408STR,900 Bush Street Unit 213,1080387?
2019-018665STR,900 Bush Street 213,1080387?
2019-019155STR,900 Bush Street 213,1080387?
2018-000409STR,1385 Hudson Avenue,1080400?
2018-000410STR,2673 22nd Street Studio,1080402?
2018-000411STR,298 Chenery St.,1080480?
2018-000412STR,299 Fremont Street 1904,1080481?
2018-013235STR,631 OFarrell Street Unit 404,1080512?
2018-000413STR,631 O'Farrell Street,1080512?
2019-018264STR,631 O'Farrell Street Unit 404,1080512?
2019-018755STR,631 O'Farrell Street Unit 404,1080512?
2018-000414STR,1023 Plymouth Avenue,1080684?
2018-000415STR,3052 Turk Street,1080689?
2018-000416STR,3772 20th Street,1080691?
2018-000417STR,2247 47th Avenue,1080703?
2018-000418STR,530 Chestnut Street Unit 310,1080771?
2018-005210STR,1745 09th Ave,1080796?
2019-018378STR,1745,1080796?
2019-018869STR,1745,1080796?
2018-000419STR,2101 Judah Street,1080829?
2018-000420STR,1755 Filbert Street 1R,1080830?
2018-005216STR,215 San Carlos Street,1081028?
2018-005217STR,783 22nd Avenue,1081032?
2019-018216STR,1808 Octavia Street Apt. 15,1081083?
2019-018707STR,1808 Octavia Street Apt. 15,1081083?
2019-021492STR,"333 Beale St, 2C",1081096?
2018-004793STR,25 Sierra St. W106,1081120?
2019-018148STR,25 Sierra Street Unit W106,1081120?
2019-018349STR,25 Sierra Street Unit W106,1081120?
2019-018609STR,25 Sierra Street Unit W106,1081120?
2019-018840STR,25 Sierra Street Unit W106,1081120?
2019-019100STR,25 Sierra Street Unit W106,1081120?
2019-019290STR,25 Sierra Street Unit W106,1081120?
2019-019319STR,25 Sierra Street Unit W106,1081120?
2018-005220STR,56 Collingwood Street,1081155?
2018-005143STR,3422 19th Street A,1081184?
2018-005190STR,745 Goettingen Street Revoked,1081312?
2018-005007STR,2046 Jefferson Street A,1081384?
2019-018602STR,2046 Jefferson Street A,1081384?
2019-019093STR,2046 Jefferson Street A,1081384?
2018-005159STR,976 Elizabeth Street,1081395?
2018-005150STR,342 Faxon Avenue,1081415?
2019-018630STR,342 Faxon Avenue,1081415?
2019-019120STR,342 Faxon Avenue,1081415?
2018-005149STR,2624 21st Street,1081446?
2018-005171STR,1122 Page Street Apt 2,1081497?
2018-005181STR,468 Dellbrook Avenue,1081559?
2019-018476STR,468 Dellbrook Avenue,1081559?
2019-018967STR,468 Dellbrook Avenue,1081559?
2018-003791STR,1326 LYON ST,1081684?
2018-004823STR,49 Walter Street Unit A,1081704?
2019-021417STR,49 A Walter Street,1081704?
2018-005201STR,1448 12th Avenue,1081726?
2019-003813STR,1 Saint Francis Place Unit 3508,1081867?
2018-005249STR,1 Saint Francis Place Unit 3508,1081867?
2018-004869STR,841 Dwight St,1081868?
2018-004986STR,311 Castro Street,1081881?
2018-004979STR,1422 6th Avenue,1081886?
2018-004990STR,464 Columbus Avenue,1081968?
2018-001720STR,435 Green Street Unit 2 STR,1082017?
2018-005011STR,529 Stevenson Street 404 - Withdrawn by host moved out,1082024?
2019-019268STR,529 Stevenson Street 404,1082024?
2018-005038STR,725 Van Ness Avenue Unit B,1082051?
2018-005048STR,120 Edgewood Avenue,1082054?
2019-019236STR,1060 Gilman Avenue,1082102?
2018-005041STR,667 19th Avenue,1082109?
2018-005075STR,90 Paradise Avenue,1082129?
2018-002529STR,533 Noe Street,1082131?
2018-000989STR,242 Arguello Boulevard STR,1082151?
2019-021442STR,242 Arguello Blvd,1082151?
2018-005072STR,2385 26th Avenue,1082161?
2018-005103STR,1344 Utah Street,1082197?
2018-005124STR,635 Capp Street REVOKED,1082257?
2019-019201STR,635 Capp St,1082257?
2018-005120STR,180 Corwin Street #2,1082266?
2018-005109STR,1115 Mason Street,1082269?
2019-019355STR,1115 Mason Street,1082269?
2018-005254STR,1306 43rd Avenue,1082280?
2018-005123STR,895 Indiana Street WITHDRAWN BY HOST,1082296?
2019-018424STR,895 Indiana Street,1082296?
2019-018915STR,895 Indiana Street,1082296?
2018-005134STR,1335 Union Street Unit 9,1082496?
2019-018259STR,1335 Union Street #9,1082496?
