"b1_alt_id","b1_special_text","SD_PRO_DES","SD_APP_DES","CURRENT","NEXT","RecordStatus"
"2020-011032ENF","1355 Stockton St","Completion Processing","Closed - Informational","019000000000000","000013000000000","On Hold"
"2020-011032ENF","1355 Stockton St","On Hold","In Review While On Hold","018000000000000","017000000000000","On Hold"
"2020-011032ENF","1355 Stockton St","Analysis","On Hold","017001000000000","019018000000000","On Hold"
"2020-011531ENF","55 Woodland Ave","Completion Processing","NULL","019000000000000","000013000000000","On Hold"
"2020-011531ENF","55 Woodland Ave","On Hold","In Review While On Hold","018000000000000","017000000000000","On Hold"
"2020-011531ENF","55 Woodland Ave","Analysis","On Hold","017001000000000","019018000000000","On Hold"
"2020-011539ENF","714 Hayes St","Completion Processing","In Progress","019000000000000","000013000000000","Pending Closure"
"2020-011539ENF","714 Hayes St","On Hold","NULL","018000000000000","017000000000000","Pending Closure"
"2020-011539ENF","714 Hayes St","Analysis","NULL","017001000000000","019018000000000","Pending Closure"
"2020-011542ENF","2106 22nd St","Completion Processing","NULL","019000000000000","000013000000000","On Hold"
"2020-011542ENF","2106 22nd St","On Hold","In Review While On Hold","018000000000000","017000000000000","On Hold"
"2020-011542ENF","2106 22nd St","Analysis","On Hold","017001000000000","019018000000000","On Hold"
"2020-011548ENF","2740 McAllister St","Completion Processing","NULL","019000000000000","000013000000000","On Hold"
"2020-011548ENF","2740 McAllister St","On Hold","In Review While On Hold","018000000000000","017000000000000","On Hold"
"2020-011548ENF","2740 McAllister St","Analysis","On Hold","017001000000000","019018000000000","On Hold"
"2020-011867ENF","2841 24th St","Completion Processing","NULL","019000000000000","000013000000000","On Hold"
"2020-011867ENF","2841 24th St","On Hold","In Review While On Hold","018000000000000","017000000000000","On Hold"
"2020-011867ENF","2841 24th St","Analysis","On Hold","017001000000000","019018000000000","On Hold"
"2020-011869ENF","1973 Broadway","Completion Processing","NULL","019000000000000","000013000000000","On Hold"
"2020-011869ENF","1973 Broadway","On Hold","In Review While On Hold","018000000000000","017000000000000","On Hold"
"2020-011869ENF","1973 Broadway","Analysis","On Hold","017001000000000","019018000000000","On Hold"
"2020-011879ENF","760 Tehama St","Completion Processing","New Information","019000000000000","000013000000000","Pending Review"
"2020-011879ENF","760 Tehama St","On Hold","NULL","018000000000000","017000000000000","Pending Review"
"2020-011879ENF","760 Tehama St","Analysis","NULL","017001000000000","019018000000000","Pending Review"
"2020-011880ENF","72 Monterey Blvd","Completion Processing","NULL","019000000000000","000013000000000","Pending Closure"
"2020-011880ENF","72 Monterey Blvd","On Hold","NULL","018000000000000","017000000000000","Pending Closure"
"2020-011880ENF","72 Monterey Blvd","Analysis","Analysis Complete","017001000000000","019018000000000","Pending Closure"
"2020-011881ENF","838 Grant Ave","Completion Processing","In Progress","019000000000000","000013000000000","Pending Closure"
"2020-011881ENF","838 Grant Ave","On Hold","Remove Hold","018000000000000","017000000000000","Pending Closure"
"2020-011881ENF","838 Grant Ave","Analysis","Analysis Complete","017001000000000","019018000000000","Pending Closure"
"2020-011887ENF","114 Chattnooga St","Completion Processing","NULL","019000000000000","000013000000000","Under Review"
"2020-011887ENF","114 Chattnooga St","On Hold","NULL","018000000000000","017000000000000","Under Review"
"2020-011887ENF","114 Chattnooga St","Analysis","Under Review","017001000000000","019018000000000","Under Review"
"2020-011985ENF","552 Brannan (AKA 163 Freelon)","Completion Processing","NULL","019000000000000","000013000000000","On Hold"
"2020-011985ENF","552 Brannan (AKA 163 Freelon)","On Hold","NULL","018000000000000","017000000000000","On Hold"
"2020-011985ENF","552 Brannan (AKA 163 Freelon)","Analysis","On Hold","017001000000000","019018000000000","On Hold"
"2020-012185ENF","72 Scotia Ave","Completion Processing","NULL","019000000000000","000013000000000","Submitted"
"2020-012185ENF","72 Scotia Ave","On Hold","NULL","018000000000000","017000000000000","Submitted"
"2020-012185ENF","72 Scotia Ave","Analysis","NULL","017001000000000","019018000000000","Submitted"
"2020-012191ENF","550 15th St","Completion Processing","NULL","019000000000000","000013000000000","Under Review"
"2020-012191ENF","550 15th St","On Hold","NULL","018000000000000","017000000000000","Under Review"
"2020-012191ENF","550 15th St","Analysis","Under Review","017001000000000","019018000000000","Under Review"
"2020-012195ENF","1789 14th Ave","Completion Processing","NULL","019000000000000","000013000000000","On Hold"
"2020-012195ENF","1789 14th Ave","On Hold","In Review While On Hold","018000000000000","017000000000000","On Hold"
"2020-012195ENF","1789 14th Ave","Analysis","On Hold","017001000000000","019018000000000","On Hold"
"2021-000491ENF","247 Edna St","Completion Processing","NULL","019000000000000","000013000000000","On Hold"
"2021-000491ENF","247 Edna St","On Hold","In Review While On Hold","018000000000000","017000000000000","On Hold"
"2021-000491ENF","247 Edna St","Analysis","On Hold","017001000000000","019018000000000","On Hold"
"2021-000852ENF","2554 Alemany Blvd","Completion Processing","NULL","019000000000000","000013000000000","On Hold"
"2021-000852ENF","2554 Alemany Blvd","On Hold","In Review While On Hold","018000000000000","017000000000000","On Hold"
"2021-000852ENF","2554 Alemany Blvd","Analysis","On Hold","017001000000000","019018000000000","On Hold"
"2021-000859ENF","327 Frida Kahlo Wy","Completion Processing","NULL","019000000000000","000013000000000","On Hold"
"2021-000859ENF","327 Frida Kahlo Wy","On Hold","NULL","018000000000000","017000000000000","On Hold"
"2021-000859ENF","327 Frida Kahlo Wy","Analysis","On Hold","017001000000000","019018000000000","On Hold"
"2021-000860ENF","4 and 4A Card Alley","Completion Processing","NULL","019000000000000","000013000000000","Under Review"
"2021-000860ENF","4 and 4A Card Alley","On Hold","NULL","018000000000000","017000000000000","Under Review"
"2021-000860ENF","4 and 4A Card Alley","Analysis","On Hold","017001000000000","019018000000000","Under Review"
"2021-000862ENF","486 Duncan St","Completion Processing","NULL","019000000000000","000013000000000","On Hold"
"2021-000862ENF","486 Duncan St","On Hold","In Review While On Hold","018000000000000","017000000000000","On Hold"
"2021-000862ENF","486 Duncan St","Analysis","On Hold","017001000000000","019018000000000","On Hold"
"2021-000874ENF","2312 Pacific Ave","Completion Processing","NULL","019000000000000","000013000000000","Under Review"
"2021-000874ENF","2312 Pacific Ave","On Hold","NULL","018000000000000","017000000000000","Under Review"
"2021-000874ENF","2312 Pacific Ave","Analysis","Under Review","017001000000000","019018000000000","Under Review"
"2021-000875ENF","54-56 Cook St","Completion Processing","NULL","019000000000000","000013000000000","Under Review"
"2021-000875ENF","54-56 Cook St","On Hold","NULL","018000000000000","017000000000000","Under Review"
"2021-000875ENF","54-56 Cook St","Analysis","Under Review","017001000000000","019018000000000","Under Review"
"2021-000876ENF","3340 San Bruno Ave","Completion Processing","NULL","019000000000000","000013000000000","On Hold"
"2021-000876ENF","3340 San Bruno Ave","On Hold","In Review While On Hold","018000000000000","017000000000000","On Hold"
"2021-000876ENF","3340 San Bruno Ave","Analysis","On Hold","017001000000000","019018000000000","On Hold"
"2021-000883ENF","2978 Cesar Chavez St","Completion Processing","NULL","019000000000000","000013000000000","Under Review"
"2021-000883ENF","2978 Cesar Chavez St","On Hold","NULL","018000000000000","017000000000000","Under Review"
"2021-000883ENF","2978 Cesar Chavez St","Analysis","Under Review","017001000000000","019018000000000","Under Review"
"2021-001065ENF","279 Bella Vista Way","Completion Processing","In Progress","019000000000000","000013000000000","Pending Closure"
"2021-001065ENF","279 Bella Vista Way","On Hold","Remove Hold","018000000000000","017000000000000","Pending Closure"
"2021-001065ENF","279 Bella Vista Way","Analysis","Analysis Complete","017001000000000","019018000000000","Pending Closure"
"2021-001340ENF","3000 California St","Completion Processing","NULL","019000000000000","000013000000000","Submitted"
"2021-001340ENF","3000 California St","On Hold","NULL","018000000000000","017000000000000","Submitted"
"2021-001340ENF","3000 California St","Analysis","NULL","017001000000000","019018000000000","Submitted"
"2021-001344ENF","1015-1033 Van Ness Ave","Completion Processing","NULL","019000000000000","000013000000000","Under Review"
"2021-001344ENF","1015-1033 Van Ness Ave","On Hold","NULL","018000000000000","017000000000000","Under Review"
"2021-001344ENF","1015-1033 Van Ness Ave","Analysis","Under Review","017001000000000","019018000000000","Under Review"
"2021-001348ENF","59 Edinburgh St","Completion Processing","NULL","019000000000000","000013000000000","On Hold"
"2021-001348ENF","59 Edinburgh St","On Hold","In Review While On Hold","018000000000000","017000000000000","On Hold"
"2021-001348ENF","59 Edinburgh St","Analysis","On Hold","017001000000000","019018000000000","On Hold"
"2021-001387ENF","170 Capistrano Ave","Completion Processing","In Progress","019000000000000","000013000000000","Pending Closure"
"2021-001387ENF","170 Capistrano Ave","On Hold","NULL","018000000000000","017000000000000","Pending Closure"
"2021-001387ENF","170 Capistrano Ave","Analysis","Analysis Complete - Violation Abated","017001000000000","019018000000000","Pending Closure"
"2021-001397ENF","3334 Sacramento St","Completion Processing","NULL","019000000000000","000013000000000","Under Review"
"2021-001397ENF","3334 Sacramento St","On Hold","NULL","018000000000000","017000000000000","Under Review"
"2021-001397ENF","3334 Sacramento St","Analysis","Under Review","017001000000000","019018000000000","Under Review"
"2021-001650ENF","63 Carmel St","Completion Processing","NULL","019000000000000","000013000000000","Pending Closure"
"2021-001650ENF","63 Carmel St","On Hold","NULL","018000000000000","017000000000000","Pending Closure"
"2021-001650ENF","63 Carmel St","Analysis","Analysis Complete - No Violation","017001000000000","019018000000000","Pending Closure"
"2021-001666ENF","61-63 Wood St","Completion Processing","NULL","019000000000000","000013000000000","On Hold"
"2021-001666ENF","61-63 Wood St","On Hold","In Review While On Hold","018000000000000","017000000000000","On Hold"
"2021-001666ENF","61-63 Wood St","Analysis","On Hold","017001000000000","019018000000000","On Hold"
"2021-001669ENF","915-917 Haight St","Completion Processing","NULL","019000000000000","000013000000000","On Hold"
"2021-001669ENF","915-917 Haight St","On Hold","In Review While On Hold","018000000000000","017000000000000","On Hold"
"2021-001669ENF","915-917 Haight St","Analysis","On Hold","017001000000000","019018000000000","On Hold"
"2021-001672ENF","185 Berry St","Completion Processing","NULL","019000000000000","000013000000000","Under Review"
"2021-001672ENF","185 Berry St","On Hold","NULL","018000000000000","017000000000000","Under Review"
"2021-001672ENF","185 Berry St","Analysis","Under Review","017001000000000","019018000000000","Under Review"
"2021-001676ENF","55 Elmira St ON HOLD","Completion Processing","NULL","019000000000000","000013000000000","On Hold"
"2021-001676ENF","55 Elmira St ON HOLD","On Hold","In Review While On Hold","018000000000000","017000000000000","On Hold"
"2021-001676ENF","55 Elmira St ON HOLD","Analysis","On Hold","017001000000000","019018000000000","On Hold"
"2021-001677ENF","311 11th Ave","Completion Processing","NULL","019000000000000","000013000000000","Under Review"
"2021-001677ENF","311 11th Ave","On Hold","NULL","018000000000000","017000000000000","Under Review"
"2021-001677ENF","311 11th Ave","Analysis","Under Review","017001000000000","019018000000000","Under Review"
"2021-001680ENF","1067 Market St Unit 5001","Completion Processing","NULL","019000000000000","000013000000000","Under Review"
"2021-001680ENF","1067 Market St Unit 5001","On Hold","NULL","018000000000000","017000000000000","Under Review"
"2021-001680ENF","1067 Market St Unit 5001","Analysis","Under Review","017001000000000","019018000000000","Under Review"
"2021-001684ENF","3665 Clay St","Completion Processing","NULL","019000000000000","000013000000000","On Hold"
